content,publish_time,like_count,comment_count,platform,brand,product,campaign,source_type,risk_label,sentiment,sentiment_score,sentiment_confidence,topic_distribution,dominant_topic,topic_confidence
用了几天，NewBrand这次活动力度一般，赠品多但主品价格没有太大优势。还会继续观察。我是正常偏干，达人链接下单，用了2次，鼻翼和脸颊反应最明显。,2026-05-31 04:20:00,94,6,京东评价,NewBrand,舒缓保湿面膜,敏感肌种草,达人笔记,中性观察,neutral,0.0,0.5,[0.02797586 0.02801288 0.02786074 0.02814566 0.88800487],4,0.8880048669140761
连续用了一周，舒缓保湿面膜对换季干燥有改善，修护感很明显。大家怎么看？我是油敏皮，朋友推荐后购买，连续用了3天，大促期间看到很多类似反馈。,2026-05-24 15:37:00,122,5,京东评价,NewBrand,舒缓保湿面膜,敏感肌种草,话题讨论,正向口碑,positive,1.0,1.0,[0.02788056 0.88894929 0.02753313 0.02762579 0.02801122],1,0.888949291535808
保湿和提亮都比较自然，不是那种立刻假白的效果。大家怎么看？我是外油内干，大促囤货，用了2次，和同价位竞品对比差异明显。,2026-05-31 14:18:00,28,8,小红书,NewBrand,光感修护精华液,敏感肌种草,话题讨论,正向口碑,positive,1.0,1.0,[0.88004318 0.02997159 0.02994269 0.03004332 0.02999922],0,0.8800431813543435
这次早C晚A精华套装真的好用，质地清爽不黏，早上上妆也不搓泥，已经准备回购。希望品牌给个明确说明。我是沙漠干皮，大促囤货，用了2次，后续上妆状态变化很大。,2026-05-27 15:52:00,95,8,抖音,NewBrand,早C晚A精华套装,新品上市,话题讨论,正向口碑,positive,0.625,0.925,[0.02685448 0.02704597 0.02657493 0.89160316 0.02792147],3,0.8916031555229669
测评后感觉，竞品A广告说温和修护，但我用完明显过敏，这种宣传太离谱。还会继续观察。我是外油内干，直播间入手，用了2次，这个点对敏感肌很关键。,2026-05-29 08:51:00,26,6,小红书,竞品A,舒缓保湿面膜,新品上市,话题讨论,售后体验不满,neutral,-0.125,0.425,[0.0300247  0.87951195 0.02994075 0.03003517 0.03048743],1,0.879511952829961
测评后感觉，价格比竞品贵一截，但效果没有宣传那么夸张，感觉被种草文骗了。不建议盲买。我是屏障受损肌，小样试用后入正装，早晚用了4天，大促期间看到很多类似反馈。,2026-05-27 01:50:00,100,7,微博,竞品A,光感修护精华液,夏季修护专题,用户评论,产品质量风险,neutral,0.0,0.5,[0.02566979 0.02552247 0.02519186 0.68004436 0.24357152],3,0.6800443576817861
姐妹们，竞品C广告说温和修护，但我用完明显过敏，这种宣传太离谱。希望品牌给个明确说明。我是干敏皮，朋友推荐后购买，空瓶半瓶后，这个点对敏感肌很关键。,2026-05-24 15:02:00,100,20,天猫评价,竞品C,舒缓保湿面膜,新品上市,电商评价,广告承诺争议,neutral,0.1,0.4,[0.02776244 0.8879503  0.02827176 0.02801879 0.02799671],1,0.8879502982117352
姐妹们，保湿和提亮都比较自然，不是那种立刻假白的效果。我是干敏皮，旗舰店买的，用了2次，大促期间看到很多类似反馈。,2026-05-28 13:41:00,25,17,天猫评价,NewBrand,早C晚A精华套装,618大促,电商评价,正向口碑,positive,1.0,1.0,[0.88031137 0.02996975 0.02983185 0.02982152 0.03006551],0,0.8803113709654747
用了几天，达人测评没有夸张，实际使用确实温和，油皮也能接受。大家怎么看？我是沙漠干皮，小样试用后入正装，空瓶半瓶后，评论区反馈分化很明显。,2026-05-29 23:28:00,66,15,B站,NewBrand,早C晚A精华套装,新品上市,用户评论,正向口碑,negative,-1.5,1.0,[0.88818668 0.02795984 0.02780001 0.02804943 0.02800404],0,0.8881866769796147
姐妹们，活动价还可以，套装搭配合理，适合第一次尝试这个系列。还会继续观察。我是痘肌，大促囤货，连续用了3天，客服回复会直接影响我是否复购。,2026-05-25 15:22:00,36,5,B站,竞品C,光感修护精华液,敏感肌种草,用户评论,正向口碑,positive,1.0,1.0,[0.02828027 0.02814997 0.02775122 0.02793917 0.88787937],4,0.8878793736242175
NewBrand广告说温和修护，但我用完明显过敏，这种宣传太离谱。不建议盲买。我是屏障受损肌，达人链接下单，连续用了3天，和同价位竞品对比差异明显。,2026-06-01 00:18:00,184,9,小红书,NewBrand,舒缓保湿面膜,新品上市,用户评论,产品质量风险,neutral,-0.125,0.425,[0.02807546 0.88746295 0.02809494 0.02815348 0.02821317],1,0.8874629542446529
达人测评没有夸张，实际使用确实温和，油皮也能接受。不建议盲买。我是混油皮，直播间入手，空瓶半瓶后，希望品牌补充适用人群说明。,2026-05-31 08:12:00,60,6,天猫评价,NewBrand,光感修护精华液,618大促,短视频评论,正向口碑,negative,-1.25,1.0,[0.88343847 0.02919518 0.02905737 0.02920152 0.02910746],0,0.8834384696562089
测评后感觉，看到很多人反馈刺痛，也有人说好用，感觉和肤质关系很大。希望品牌给个明确说明。我是外油内干，小样试用后入正装，早晚用了4天，和同价位竞品对比差异明显。,2026-05-29 00:23:00,20,1,B站,NewBrand,屏障修护面霜,敏感肌种草,短视频评论,中性观察,neutral,0.0,0.3,[0.89726536 0.02568453 0.02563477 0.02573618 0.02567915],0,0.89726536173818
用了几天，客服一直让我再观察，没有给明确处理方案，售后体验真的差。希望品牌给个明确说明。我是干敏皮，直播间入手，空瓶半瓶后，大促期间看到很多类似反馈。,2026-05-30 04:09:00,87,75,天猫评价,竞品B,光感修护精华液,达人测评,电商评价,产品质量风险,positive,1.25,1.0,[0.02674112 0.02675121 0.02636313 0.66200797 0.25813657],3,0.6620079718657755
测评后感觉，客服回复速度还行，但对过敏问题的解释比较模板化。我是痘肌，大促囤货，用了2次，这个点对敏感肌很关键。,2026-05-30 12:27:00,54,1,京东评价,NewBrand,舒缓保湿面膜,敏感肌种草,短视频评论,中性观察,negative,-1.0,1.0,[0.03398315 0.86434007 0.03381675 0.03390611 0.03395391],1,0.8643400727637147
姐妹们，保湿和提亮都比较自然，不是那种立刻假白的效果。大家怎么看？我是外油内干，大促囤货，空瓶半瓶后，和同价位竞品对比差异明显。,2026-05-26 02:56:00,223,27,京东评价,竞品C,早C晚A精华套装,618大促,电商评价,正向口碑,positive,1.0,1.0,[0.88732334 0.02806321 0.02814828 0.02832558 0.02813959],0,0.8873233439865942
用了几天，竞品C这次活动力度一般，赠品多但主品价格没有太大优势。不建议盲买。我是屏障受损肌，朋友推荐后购买，连续用了3天，评论区反馈分化很明显。,2026-05-30 18:05:00,19,14,抖音,竞品C,屏障修护面霜,达人测评,用户评论,中性观察,neutral,0.0,0.5,[0.02734181 0.02747172 0.02732607 0.02744468 0.89041573],4,0.8904157269184015
用了几天，客服回复速度还行，但对过敏问题的解释比较模板化。大家怎么看？我是油敏皮，朋友推荐后购买，用了2次，评论区反馈分化很明显。,2026-05-30 13:49:00,16,4,小红书,竞品C,温和洁面乳,敏感肌种草,电商评价,中性观察,negative,-1.0,1.0,[0.03004642 0.88003965 0.02980998 0.02999041 0.03011354],1,0.8800396521413586
测评后感觉，看到很多人反馈刺痛，也有人说好用，感觉和肤质关系很大。不建议盲买。我是屏障受损肌，达人链接下单，用了1周，这个点对敏感肌很关键。,2026-05-27 12:32:00,59,1,微博,NewBrand,光感修护精华液,夏季修护专题,话题讨论,中性观察,negative,-1.0,1.0,[0.88308099 0.02932498 0.02894079 0.02916081 0.02949243],0,0.883080990602241
用了几天，成分表看起来偏修护，敏感肌最好先做局部测试。还会继续观察。我是油敏皮，大促囤货，用了2次，这个点对敏感肌很关键。,2026-05-27 10:46:00,16,5,微博,NewBrand,温和洁面乳,新品上市,达人笔记,中性观察,positive,1.0,1.0,[0.03230206 0.03247527 0.87023829 0.03235035 0.03263403],2,0.8702382894574772
说实话，活动价还可以，套装搭配合理，适合第一次尝试这个系列。不建议盲买。我是外油内干，小样试用后入正装，空瓶半瓶后，这个点对敏感肌很关键。,2026-05-25 04:30:00,60,9,京东评价,NewBrand,屏障修护面霜,夏季修护专题,电商评价,正向口碑,positive,1.0,1.0,[0.02865966 0.0286041  0.02857495 0.0287298  0.88543148],4,0.8854314844490916
测评后感觉，保湿和提亮都比较自然，不是那种立刻假白的效果。希望品牌给个明确说明。我是油敏皮，直播间入手，连续用了3天，鼻翼和脸颊反应最明显。,2026-05-29 00:43:00,21,7,抖音,竞品B,光感修护精华液,618大促,达人笔记,正向口碑,positive,0.333,0.633,[0.8914455  0.0272799  0.02692062 0.02720491 0.02714908],0,0.8914454986053124
用了几天，竞品C广告说温和修护，但我用完明显过敏，这种宣传太离谱。不建议盲买。我是屏障受损肌，小样试用后入正装，刚上脸10分钟，后续上妆状态变化很大。,2026-05-27 13:14:00,228,7,B站,竞品C,光感修护精华液,敏感肌种草,用户评论,售后体验不满,neutral,-0.125,0.425,[0.02618091 0.89549652 0.02591954 0.02607969 0.02632334],1,0.8954965159937956
用了三天爆痘，停用后才慢慢好，不敢继续用了。大家怎么看？我是屏障受损肌，朋友推荐后购买，连续用了3天，和同价位竞品对比差异明显。,2026-05-26 01:47:00,107,10,京东评价,NewBrand,早C晚A精华套装,夏季修护专题,用户评论,达人内容质疑,neutral,0.0,0.3,[0.02993878 0.03008196 0.02994366 0.03000669 0.8800289 ],4,0.8800289028295487
姐妹们，客服一直让我再观察，没有给明确处理方案，售后体验真的差。不建议盲买。我是正常偏干，直播间入手，用了1周，鼻翼和脸颊反应最明显。,2026-05-27 18:05:00,107,12,小红书,NewBrand,早C晚A精华套装,618大促,达人笔记,价格价值争议,positive,1.5,1.0,[0.02877655 0.02900399 0.02892118 0.88430095 0.02899733],3,0.8843009540179235
测评后感觉，达人笔记全在夸，评论区却很多人说刺激，品牌是不是控评了。还会继续观察。我是油敏皮，直播间入手，连续用了3天，客服回复会直接影响我是否复购。,2026-05-28 10:53:00,176,36,京东评价,NewBrand,舒缓保湿面膜,夏季修护专题,达人笔记,产品质量风险,negative,-1.0,1.0,[0.24378735 0.02751972 0.02693327 0.67431121 0.02744845],3,0.674311207771291
说实话，包装设计挺好看，但更关心长期使用后的稳定性。不建议盲买。我是外油内干，直播间入手，用了2次，后续上妆状态变化很大。,2026-05-27 01:20:00,28,9,天猫评价,NewBrand,屏障修护面霜,达人测评,用户评论,中性观察,neutral,0.0,0.5,[0.03140629 0.03101574 0.5838246  0.03107785 0.32267552],2,0.5838246034287102
姐妹们，竞品最近也在推类似概念，想看更真实的横评对比。我是干敏皮，达人链接下单，用了1周，评论区反馈分化很明显。,2026-05-27 19:21:00,1,4,天猫评价,竞品B,早C晚A精华套装,达人测评,话题讨论,中性观察,neutral,0.0,0.5,[0.03282723 0.03299935 0.86810012 0.03303723 0.03303608],2,0.8681001215067206
说实话，包装设计挺好看，但更关心长期使用后的稳定性。我是正常偏干，大促囤货，早晚用了4天，大促期间看到很多类似反馈。,2026-05-31 22:30:00,104,2,天猫评价,NewBrand,温和洁面乳,618大促,达人笔记,中性观察,neutral,0.0,0.5,[0.03034046 0.03007527 0.53895392 0.02994217 0.37068818],2,0.5389539189048762
测评后感觉，达人测评没有夸张，实际使用确实温和，油皮也能接受。大家怎么看？我是油敏皮，直播间入手，早晚用了4天，鼻翼和脸颊反应最明显。,2026-05-30 07:51:00,73,10,抖音,NewBrand,屏障修护面霜,敏感肌种草,达人笔记,正向口碑,negative,-1.5,1.0,[0.88085727 0.02979421 0.02963054 0.02993282 0.02978516],0,0.8808572720765978
测评后感觉，达人测评没有夸张，实际使用确实温和，油皮也能接受。还会继续观察。我是油敏皮，朋友推荐后购买，用了1周，大促期间看到很多类似反馈。,2026-05-25 16:27:00,15,6,B站,NewBrand,舒缓保湿面膜,敏感肌种草,达人笔记,正向口碑,negative,-1.5,1.0,[0.89096828 0.02731136 0.02710349 0.02713581 0.02748106],0,0.890968278624326
敏感肌用早C晚A精华套装很安心，泛红稳定下来，保湿感也不错。我是干敏皮，直播间入手，用了1周，大促期间看到很多类似反馈。,2026-05-30 14:24:00,52,0,天猫评价,NewBrand,早C晚A精华套装,618大促,短视频评论,正向口碑,positive,0.625,0.925,[0.03066105 0.87711401 0.0304486  0.03041926 0.03135709],1,0.8771140094151814
测评后感觉，如果后续能补充第三方检测和适用人群说明，会更放心。还会继续观察。我是混油皮，旗舰店买的，早晚用了4天，鼻翼和脸颊反应最明显。,2026-06-01 01:55:00,129,0,小红书,NewBrand,舒缓保湿面膜,夏季修护专题,用户评论,中性观察,neutral,0.0,0.5,[0.02994034 0.02972576 0.02955136 0.88085867 0.02992387],3,0.8808586723905217
姐妹们，活动价还可以，套装搭配合理，适合第一次尝试这个系列。大家怎么看？我是正常偏干，旗舰店买的，用了1周，希望品牌补充适用人群说明。,2026-05-25 00:26:00,19,8,天猫评价,NewBrand,屏障修护面霜,新品上市,电商评价,正向口碑,positive,1.0,1.0,[0.03016482 0.03021673 0.03015889 0.03014701 0.87931256],4,0.8793125572663857
用了几天，达人笔记全在夸，评论区却很多人说刺激，品牌是不是控评了。我是混油皮，达人链接下单，连续用了3天，后续上妆状态变化很大。,2026-05-28 09:42:00,29,12,京东评价,竞品A,舒缓保湿面膜,达人测评,话题讨论,售后体验不满,negative,-1.0,1.0,[0.03176684 0.03130329 0.03084159 0.87482357 0.03126471],3,0.874823574883975
说实话，用了光感修护精华液之后脸颊刺痛泛红，严重辣脸，第二天还起了小疹子。我是混油皮，旗舰店买的，连续用了3天，鼻翼和脸颊反应最明显。,2026-05-27 05:55:00,130,51,京东评价,竞品A,光感修护精华液,新品上市,话题讨论,达人内容质疑,negative,-0.5,0.8,[0.02961556 0.88144396 0.02937293 0.02986379 0.02970376],1,0.8814439572151025
保湿和提亮都比较自然，不是那种立刻假白的效果。我是沙漠干皮，小样试用后入正装，用了1周，评论区反馈分化很明显。,2026-05-28 19:25:00,19,4,B站,NewBrand,早C晚A精华套装,新品上市,话题讨论,正向口碑,positive,1.0,1.0,[0.88293304 0.02921844 0.02914124 0.02943194 0.02927535],0,0.8829330353309439
测评后感觉，用了三天爆痘，停用后才慢慢好，不敢继续用了。希望品牌给个明确说明。我是正常偏干，大促囤货，早晚用了4天，后续上妆状态变化很大。,2026-05-31 21:49:00,71,23,京东评价,竞品A,舒缓保湿面膜,达人测评,用户评论,广告承诺争议,positive,0.333,0.633,[0.02850749 0.0282567  0.02815115 0.02832638 0.88675829],4,0.8867582890047151
